id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
503774,Bright and Beautiful 2 bedroom apt. in Copenhagen,2484679,Simon,,Vesterbro-Kongens Enghave,55.66982,12.54734,Entire home/apt,577,3,0,,,1,0
504029,COPENHAGEN DREAMING?,2054021,Andrew,,Indre By,55.68473,12.59713,Entire home/apt,978,7,14,2019-07-31,0.16,1,58
504051,Heart of Copenhagen - yet quiet,2458414,Mikkel,,Indre By,55.67646,12.58903,Entire home/apt,1120,1,31,2016-10-09,0.34,1,0
504084,Beautiful house close to the beach and the city,2485859,Karina,,Amager Vest,55.64684,12.6066,Entire home/apt,1175,4,2,2019-09-05,0.05,1,0
504223,"Spacious, cozy and central next to harbour front",1885053,Nanna,,Amager Vest,55.66628,12.57743,Entire home/apt,550,7,12,2019-08-08,0.13,1,80
506038,Cozy apartment on trendy Vesterbro,2494516,Helene,,Vesterbro-Kongens Enghave,55.66377,12.55286,Entire home/apt,1100,2,3,2017-09-05,0.03,1,0
507911,"Large, sunny with awesome lakeview",119548,Ove,,sterbro,55.69435,12.57111,Entire home/apt,1052,6,52,2019-09-24,0.56,1,149
508692,Lovely apartment with balcony,2507600,Anna,,Nrrebro,55.70571,12.54975,Entire home/apt,502,5,1,2015-09-24,0.02,1,0
510089,room to rent out to,2513223,Filomena,,Vesterbro-Kongens Enghave,55.67,12.54761,Private room,367,1,12,2018-09-03,0.19,2,357
513116,"Cool + kid-friendly, big & sunny",2527577,Fridda,,Amager Vest,55.66672,12.58388,Entire home/apt,1202,4,28,2020-01-02,0.35,1,0
514666,Luxurious appartment in Copenhagen,2535149,Niels,,sterbro,55.70259,12.58079,Entire home/apt,1120,2,102,2020-01-01,1.10,1,219
515344,Clean n' cosy room - most charming street,2537612,Christine,,Nrrebro,55.68613,12.55904,Private room,441,5,90,2019-07-17,0.96,2,0
516039,Cozy app. with access to garden,2541479,Betina,,Frederiksberg,55.69395,12.53074,Entire home/apt,598,2,22,2019-07-31,0.25,1,197
517272,"Perfect family apartment, Østerbro",2546236,Pia & Jakob,,sterbro,55.7027,12.57714,Entire home/apt,998,4,24,2019-08-23,0.30,1,0
518191,5 minutes walk from central station,2527575,Stephanie,,Vesterbro-Kongens Enghave,55.67225,12.55653,Entire home/apt,849,4,2,2016-09-14,0.02,1,0
518242,Beautiful old spacious appartment ,2551180,Mikal,,Frederiksberg,55.67818,12.5391,Entire home/apt,842,4,0,,,1,0
518453,Villa apartment with privat garden.,2552063,"Trine, Allan, Vigga & Sigurd",,Amager Vest,55.65742,12.60651,Entire home/apt,1093,3,2,2019-07-22,0.26,1,23
519297,nice place in cosy & hip Vesterbro,2555976,Jesper,,Frederiksberg,55.67339,12.54096,Entire home/apt,523,3,114,2020-02-13,1.22,1,78
519333,Bright and cozy apartment,2555736,Lena Weber,,Amager Vest,55.66809,12.5805,Entire home/apt,849,2,23,2020-02-02,0.26,1,9
521284,"Superb 2 room apartment, center of Copenhagen",2563250,Philip,,Indre By,55.67903,12.56686,Entire home/apt,896,4,15,2018-07-20,0.16,1,0
521617,Soak up the Scandi Style at a Pastel-Hued Østerbro Pad,2484983,Signe,,sterbro,55.70862,12.57188,Entire home/apt,1351,4,104,2020-02-16,1.12,1,52
521856,Nice room in central Copenhagen,2566577,Cecilia,,Vesterbro-Kongens Enghave,55.66943,12.54902,Private room,394,3,250,2020-02-15,2.72,1,0
523775,Bright and spacious apartment with balcony,2575202,Lalou,,Nrrebro,55.69284,12.56096,Entire home/apt,801,2,18,2019-09-10,0.19,1,0
524476,"Charming, artistic and cosy apartment!",2578994,Anette,,Vesterbro-Kongens Enghave,55.66711,12.54942,Entire home/apt,652,4,31,2019-09-10,0.34,1,59
524610,Hip & quiet apt central in Nørrebro,12155,Nicky & Maria,,Nrrebro,55.69162,12.54734,Entire home/apt,801,3,34,2018-08-24,0.37,1,4
526909,Very central and with a green view!,1920957,Katrine & Samanou,,Vesterbro-Kongens Enghave,55.67199,12.56057,Entire home/apt,699,3,24,2019-12-26,0.45,1,0
527702,Nordic Loft Christianshavn,1203690,Jacob,,Indre By,55.67201,12.58874,Entire home/apt,2017,2,129,2020-02-18,1.80,2,225
528408,Stylish sunny w/balcony Vesterbro,2595834,Marie,,Vesterbro-Kongens Enghave,55.66919,12.54572,Entire home/apt,801,4,54,2020-01-02,0.62,1,0
528914,"Unique house in ""Kartoffelrækkerne""",2598525,Rasmus,,Indre By,55.69354,12.57524,Entire home/apt,1602,4,5,2020-02-14,0.06,1,29
529512,Family house on Amager near beaches,2601907,Andrés Felipe,,Amager Vest,55.64431,12.58917,Entire home/apt,767,5,0,,,1,0
529881,Nordic city atmosphere in green oasis,2603130,Sara,,sterbro,55.70127,12.57648,Entire home/apt,747,5,8,2019-07-25,0.09,1,195
530017,Light & Bright Frederiksberg Loft,278430,Tariq,,Frederiksberg,55.68511,12.5365,Entire home/apt,767,6,21,2017-10-17,0.23,1,0
530734,Sunny two terraces near the beach,2606583,Arne,,Amager st,55.66311,12.62596,Entire home/apt,577,4,33,2019-05-05,0.36,1,0
532209,Cosy 3 bedroom apt. with roof terrace,1281066,Anne-Marie,,sterbro,55.70931,12.58497,Entire home/apt,862,7,17,2019-11-17,0.18,1,6
533060,Extraordinary Apartment ,2619529,Henrik,,Frederiksberg,55.67617,12.53907,Entire home/apt,2153,3,13,2017-10-04,0.19,1,353
535179,Large apartment on central Amager,2629560,Doris,,Amager st,55.6594,12.60824,Entire home/apt,699,1,18,2016-07-18,0.20,1,59
536940,Lovely apartment in Copenhagen,2637031,Christina Chen,,Vesterbro-Kongens Enghave,55.66978,12.54095,Entire home/apt,998,4,7,2020-01-04,0.14,1,0
537126,Central and cosy Cph Vesterbro apt.,2638186,Thit,,Vesterbro-Kongens Enghave,55.66934,12.54641,Entire home/apt,849,1,0,,,1,0
537182,Charming apartment w. balcony,2638274,Lena,,Nrrebro,55.69747,12.55463,Entire home/apt,523,4,32,2019-09-08,0.54,1,0
537184,Familyfriendly flat Vesterbro,2638329,Lise,,Vesterbro-Kongens Enghave,55.67009,12.54754,Entire home/apt,998,5,0,,,1,0
537990,Amager apartment close to airport,2643162,Thor,,Amager Vest,55.64573,12.60359,Entire home/apt,441,2,0,,,1,0
538960,Charming apt. by CPH  Harbour Bath,2341527,Andreas,,Amager Vest,55.66557,12.57943,Entire home/apt,598,5,10,2016-08-01,0.11,2,0
539476,Østerbro apartment with balcony,2650696,Oliver,,sterbro,55.69957,12.58867,Entire home/apt,883,4,21,2019-08-05,0.23,1,358
540387,Room by the lakes for student/worker,2655725,Sebastian,,Frederiksberg,55.67829,12.55373,Private room,502,10,44,2019-12-06,0.48,1,168
540839,"Super central, on a quiet-street..!",2650703,Rasmus,,Vesterbro-Kongens Enghave,55.6645,12.54808,Entire home/apt,903,13,3,2014-08-13,0.04,1,12
540897,Cheap & Simple - Copenhagen,2658967,Rasmus,,Nrrebro,55.69328,12.54251,Private room,448,1,403,2019-12-15,4.62,4,0
540994,NICE SUNNY FLAT CLOSE TO EVERYTHING,2481880,Joséphine,,Amager Vest,55.6601,12.6035,Entire home/apt,570,3,10,2017-08-24,0.11,1,0
541014,Bright spacious apt in the best CPH neighborhood!,1399250,Morten,,Vesterbro-Kongens Enghave,55.66669,12.55775,Entire home/apt,1861,3,25,2018-05-28,0.27,2,17
541606,Modern apt. in central Copenhagen,2662644,Asker,,Indre By,55.67733,12.57365,Entire home/apt,1344,3,15,2017-11-25,0.17,1,0
541782,A Perfect Place in Town,2663745,Mads Kastrup,,Vesterbro-Kongens Enghave,55.66891,12.55363,Entire home/apt,1202,4,47,2020-01-02,0.50,1,352
542358,Room in cozy apartment in hip area,2566967,Kristine,,Nrrebro,55.7016,12.54466,Private room,224,5,20,2018-04-14,0.25,1,5
543075,Spacious & Central Copenhagen Home,723959,Anne,,Vesterbro-Kongens Enghave,55.67153,12.55848,Entire home/apt,1012,5,13,2017-09-24,0.16,1,238
543583,Et stenkast fra vand og centrum,2481742,Line Schmidt,,Amager Vest,55.66818,12.57803,Private room,448,1,0,,,1,0
544850,Christianshavn - next to the channels,2679108,Nana,,Indre By,55.67135,12.58747,Entire home/apt,951,4,7,2019-07-25,0.22,1,0
547009,Unique & Family-friendly in the Heart of Cph,2673483,Kristian,,Vesterbro-Kongens Enghave,55.66728,12.55479,Entire home/apt,1202,5,1,2014-08-16,0.01,1,0
547317,"Luxury  apartment, Islands Brygge",2690982,Casa,,Amager Vest,55.66908,12.58047,Entire home/apt,2614,2,7,2019-02-06,0.08,1,266
548124,"Charming, artistic, cosy for two",2694377,Louise,,Vesterbro-Kongens Enghave,55.66458,12.54704,Entire home/apt,713,2,98,2020-01-19,1.07,1,215
550531,Charming SUPER CENTRAL 3 room apt,81522,Frederik,,Indre By,55.68575,12.57048,Entire home/apt,733,2,4,2017-04-23,0.11,1,0
551483,Scandinavian Atmosphere in the City,2680117,Lisa,,Vesterbro-Kongens Enghave,55.66967,12.54559,Entire home/apt,564,5,24,2020-02-11,0.26,1,0
552287,"Oasis, house/garden/ beach in city",2713697,Birgitte,,sterbro,55.71829,12.57385,Entire home/apt,876,4,23,2019-07-27,0.25,1,14
553468,Apartment with sunny balcony,2231251,Peter,,Vesterbro-Kongens Enghave,55.66894,12.55258,Entire home/apt,964,7,70,2019-10-05,0.75,1,31
553646,Cozy flat in vibrant Nørrebro,2720592,Jon,,Nrrebro,55.69534,12.54092,Entire home/apt,401,3,7,2019-08-17,0.08,1,0
553888,comfy&cosy&cool-central Copenhagen,2678549,Agnieszka,,Nrrebro,55.69882,12.53749,Private room,353,1,67,2017-12-15,0.72,2,58
554437,Lovely flat near the water,2725618,Sara,,Amager Vest,55.66285,12.5804,Entire home/apt,1100,2,35,2020-02-09,0.42,1,10
555145,Calm and charming city home ,2728351,Maria,,sterbro,55.71055,12.58125,Entire home/apt,801,5,3,2014-09-14,0.04,1,0
555501,Idylic Østerbro Backyard Townhouse,2689398,Sofie Og Laust,,Indre By,55.69085,12.57742,Entire home/apt,1202,4,6,2018-07-28,0.14,1,0
557511,Cosy Apartment In Copenhagen,2741023,Marie,,Nrrebro,55.70156,12.55248,Entire home/apt,699,1,2,2015-09-01,0.03,1,0
557707,"Light, lovely, best Copenhagen loc.",2741742,Ken,,sterbro,55.69807,12.58311,Entire home/apt,998,10,15,2019-08-13,0.18,1,80
559944,At the heart of charming Vesterbro and Copenhagen,2752671,Michael,,Vesterbro-Kongens Enghave,55.66472,12.55779,Private room,903,2,53,2019-06-02,0.74,3,149
560719,Fantastic flat with a balcony,2757155,Hanne,,Frederiksberg,55.68456,12.53908,Entire home/apt,903,4,118,2020-02-18,1.29,1,220
560849,Cosy apartment in trendy Nørrebro,2757592,Stine,,Nrrebro,55.69804,12.54505,Entire home/apt,1799,4,9,2019-05-12,0.10,1,365
561883,Family friendly flat with large balcony,2730627,Mille And Lloyd,,Bispebjerg,55.70122,12.53247,Entire home/apt,598,4,30,2020-02-21,0.32,1,0
563711,Nice 3 room apartment in Vesterbro,2763246,Thomas,,Vesterbro-Kongens Enghave,55.67015,12.5603,Entire home/apt,747,3,50,2019-02-12,0.54,1,0
565112,Cosy apartment in copenhagen,2595643,Sarah,,sterbro,55.70479,12.59073,Entire home/apt,502,7,9,2017-11-24,0.10,1,0
566317,Studio with kitchen and bath in the coolest area,2785605,Rosa,,Nrrebro,55.69428,12.5524,Private room,387,3,83,2020-02-28,0.90,1,0
566525,Cosy Bohemian central apartment ,2786503,Trine,,Indre By,55.68271,12.56382,Entire home/apt,991,2,5,2018-04-17,0.15,1,83
567468,163m2 architects apt in Copenhagen,2792185,Anne,,sterbro,55.69799,12.58075,Entire home/apt,1351,4,13,2016-10-11,0.20,1,0
568346,"Heart of Copenhagen, Vesterbro",111821,Christian,,Vesterbro-Kongens Enghave,55.66844,12.56198,Entire home/apt,693,3,262,2020-01-31,2.86,1,5
568809,"Bright, Cosy and Central",1108296,Cecilie,,Frederiksberg,55.67545,12.54779,Entire home/apt,801,30,4,2014-06-02,0.04,1,365
569641,Julien De Smedt duplex penthouse,2713760,Svend,,Amager Vest,55.63448,12.58138,Entire home/apt,699,1,2,2016-07-22,0.04,1,58
569772,Lovely apartment in hip Vesterbro,6099327,Marianne,,Vesterbro-Kongens Enghave,55.66856,12.55341,Entire home/apt,577,3,22,2019-10-19,0.32,1,0
569909,Uniquely Decorated Copenhagen Apartment,2804772,Rune,,Nrrebro,55.69263,12.56702,Entire home/apt,652,4,52,2019-08-19,0.56,1,49
570080,Green and central with elevator,731007,Nanna,,Nrrebro,55.68564,12.55868,Entire home/apt,801,3,52,2019-09-29,0.56,3,1
570198,Cozy apartment close to city centre,1631911,Katarina,,Valby,55.66387,12.50761,Entire home/apt,380,4,17,2019-06-21,0.26,1,0
570785,spacious flat - amazing urban view,2808779,Trude,,Vesterbro-Kongens Enghave,55.66507,12.54842,Entire home/apt,747,3,3,2019-12-02,0.62,1,27
571050,FABULOUS flat with private balcony!,2810176,Christina,,Frederiksberg,55.67822,12.54624,Entire home/apt,1419,3,9,2016-05-31,0.15,1,0
573728,Best 130m2 in the heart of Cph.,1702207,Ditte,,Indre By,55.68379,12.56782,Entire home/apt,1181,5,50,2018-07-29,0.54,1,0
575705,Big bright apartment in Vesterbro,2837337,Patrick,,Vesterbro-Kongens Enghave,55.66863,12.54604,Entire home/apt,1005,2,16,2019-11-17,0.20,2,12
576523,CENTRAL NØRREBRO - BALCONY - INNERCITY LAKES,2674708,Jakob,,Nrrebro,55.69259,12.56637,Entire home/apt,1100,5,20,2019-10-26,0.22,1,14
582662,Cozy apartment close to Amalienborg,2861330,Kristian,,Indre By,55.68823,12.59057,Entire home/apt,1392,3,1,2018-05-28,0.05,1,362
584555,Copenhagen familyfriendly townhouse,2781722,Johanne,,Frederiksberg,55.69354,12.52408,Entire home/apt,998,4,8,2016-05-13,0.09,1,0
585522,Cosy Studio Apartment in Vesterbro,2247383,Per,,Vesterbro-Kongens Enghave,55.66942,12.5476,Entire home/apt,747,3,152,2020-02-22,4.48,1,13
585658,Exclusive vacation house and Copenhagen apartment,2887486,Thomas,,Amager Vest,55.6619,12.57278,Entire home/apt,1100,5,0,,,1,0
586069,Modern penthouse in central CPH,2059580,Sidsel,,Nrrebro,55.69309,12.5591,Entire home/apt,998,3,5,2018-08-04,0.06,1,237
586421,Copenhagen City Duplex,443681,Lasse,,Indre By,55.69067,12.57576,Entire home/apt,1311,3,62,2020-02-16,0.68,2,16
586523,Design Flat Copenhagen,2891470,Ann,,Nrrebro,55.69652,12.54697,Entire home/apt,903,7,16,2017-09-10,0.18,1,177
587181,Light green 4room family appartment,2895381,Ditte,,Frederiksberg,55.68422,12.54729,Entire home/apt,998,7,1,2015-08-03,0.02,1,0
588763,Cozy apartment with urban feel,2904007,Louis,,Nrrebro,55.68632,12.54828,Entire home/apt,699,3,0,,,1,365
588917,"Big, Stylish, Central & near Beach",2904759,Morten Anker,,Amager Vest,55.66305,12.57474,Entire home/apt,1073,7,19,2018-07-23,0.23,1,350
588942,Charming apartment in Nørrebro - Baby Friendly,2054320,Pelle,,Nrrebro,55.69778,12.54704,Entire home/apt,944,3,9,2017-05-21,0.16,1,0
597503,Unique place in the heart of Cph,1636669,Anne Marie,,Vesterbro-Kongens Enghave,55.65911,12.54247,Private room,367,5,97,2020-02-13,1.05,1,1
598042,Sunny flat with 2 balconies,2242384,Mads,,Vesterbro-Kongens Enghave,55.66338,12.55001,Entire home/apt,747,6,13,2019-08-29,0.30,1,362
598916,10 minutes walk to city center,1756143,J.,,Frederiksberg,55.68404,12.55313,Private room,2003,3,109,2019-08-24,1.25,2,241
598936,Charming old boutique apartment,2963274,Pia,,Indre By,55.6705,12.59341,Entire home/apt,1209,2,27,2019-08-20,0.38,1,91
599604,Frederiksberg - Perfect for families,2702857,Byron,,Frederiksberg,55.67768,12.53788,Entire home/apt,1548,4,31,2019-09-22,0.34,28,0
600221,Cozy apartment close to the center,2988787,Gergana,,Frederiksberg,55.67888,12.5492,Entire home/apt,550,2,36,2019-09-23,0.51,1,6
601125,Quiet gem in central Copenhagen,2974754,Marie-Louise,,Frederiksberg,55.67083,12.53956,Entire home/apt,699,4,9,2015-10-24,0.10,1,0
601612,Big modern family-friendly apartment in Vesterbro,2977092,Mads,,Vesterbro-Kongens Enghave,55.66357,12.545,Entire home/apt,652,6,14,2020-02-16,0.15,1,1
602334,"Copenhagen center, 3-room apartment",2980267,Mark,,Vesterbro-Kongens Enghave,55.66392,12.55243,Entire home/apt,998,3,2,2018-08-16,0.05,1,0
603238,Central apartment in hip Vesterbro,2493952,Katrine,,Vesterbro-Kongens Enghave,55.66611,12.551,Entire home/apt,849,2,39,2016-10-01,0.44,1,0
603347,Charming flat,2888866,Marie,,Amager Vest,55.66215,12.59931,Entire home/apt,502,5,34,2018-07-23,0.37,1,0
604254,Classic and Family-friendly apartment,2991267,Thomas,,Frederiksberg,55.66958,12.53203,Entire home/apt,1277,2,10,2019-10-19,0.51,1,87
604630,"Central great for couples, kids & friends",3002801,Thomas,,Vesterbro-Kongens Enghave,55.66718,12.5497,Entire home/apt,1501,3,23,2019-07-27,0.33,1,222
605386,Central room + wifi + lift,731007,Nanna,,Nrrebro,55.68512,12.55833,Private room,448,4,72,2019-09-01,0.79,3,0
612346,Big and modern down town Copenhagen,3048480,Ronni J.,,Frederiksberg,55.67813,12.54845,Entire home/apt,747,4,17,2020-02-16,1.35,1,0
617493,Spacious place - heart of the city,3060423,Maria,,Indre By,55.68295,12.57313,Entire home/apt,1596,2,70,2019-10-27,0.78,2,20
620427,Charming Poetic Christianshavn,3074192,Jens Peder,,Indre By,55.67467,12.59108,Entire home/apt,401,60,8,2019-03-31,0.09,1,6
623404,Cosy light room in Frederiksberg,3091059,Irismar,,Frederiksberg,55.68137,12.50646,Private room,407,3,114,2019-10-08,1.45,1,259
623736,"Penthouse apt. at beautiful, central Vesterbro",3093577,Kristian,,Vesterbro-Kongens Enghave,55.6669,12.5503,Entire home/apt,1202,3,39,2019-10-14,0.43,1,58
627816,Cosy penthouse with large terrace ,3117360,Anni,,Frederiksberg,55.68379,12.5266,Entire home/apt,577,3,8,2020-01-27,0.09,1,0
629306,Cosy place with great location!,3126042,Ole,,Indre By,55.69484,12.58447,Entire home/apt,985,2,103,2020-02-24,1.29,1,37
630747,"Super central location, lovely apt. at great price",3134977,Tobias & Mathilde,,Indre By,55.68155,12.5728,Entire home/apt,1249,6,16,2020-01-16,0.18,1,320
632114,Apart in the heart of Frederiksberg,3144783,Rune,,Frederiksberg,55.68388,12.53614,Entire home/apt,421,3,21,2019-07-04,0.23,1,0
632648,Spacious duplex in trendy street,2774703,Sofie,,Nrrebro,55.69122,12.54562,Entire home/apt,998,4,9,2017-12-09,0.10,1,0
637872,September & October in Central CPH!,3182390,Chamila,,Nrrebro,55.69022,12.56099,Private room,380,1,1,2016-01-02,0.02,1,0
638111,Suite w/Bikes by Hip Jægersborggade,2658967,Rasmus,,Nrrebro,55.69339,12.54222,Private room,489,1,448,2019-12-30,4.89,4,0
638118,Loft w/Bikes by Hip Jægersborggade,2658967,Rasmus,,Nrrebro,55.6917,12.54055,Private room,428,1,556,2020-01-01,6.09,4,0
638126,Simple&Cheap w/Bikes Jægersborggade,2658967,Rasmus,,Nrrebro,55.69551,12.54094,Private room,428,1,549,2019-12-19,6.02,4,0
640587,Central and quiet spot for family,3198400,Jens,,Frederiksberg,55.68439,12.54984,Entire home/apt,1100,4,15,2018-08-04,0.16,1,0
645357,Cosy studio wiewing  Marble dome,3231818,Hanne,,Indre By,55.6865,12.5896,Private room,747,2,107,2020-02-09,1.48,1,184
645364,"PERFECT FAMILY APPARTMENT, HIP AREA",3231786,Vicki,,Nrrebro,55.70158,12.54425,Entire home/apt,1100,7,38,2019-12-07,0.42,1,212
645945,Charming apt. central Copenhagen,3053526,Mette,,Indre By,55.68427,12.56538,Entire home/apt,312,6,3,2017-08-22,0.08,1,0
646208,"Townhouse in Copenhagen, Vesterbro",2728819,Jesper,,Vesterbro-Kongens Enghave,55.66638,12.53669,Entire home/apt,1202,4,2,2017-01-02,0.03,1,204
647682,Townhouse in perfect location,3246533,Jens,,sterbro,55.71435,12.57508,Entire home/apt,1249,7,5,2016-12-07,0.10,1,30
648772,SPECIOUS COPENHAGEN APARTMENT with Unique Garden,3255333,Jonas,,Amager st,55.64797,12.61369,Entire home/apt,1297,1,5,2019-08-23,0.12,1,362
649303,Enjoy the heart of Vesterbro,3258314,Signe,,Vesterbro-Kongens Enghave,55.66756,12.55435,Entire home/apt,903,5,18,2020-01-02,0.20,1,208
650769,Charming balcony with canal view,2483960,Mia,,Indre By,55.67424,12.5911,Entire home/apt,801,5,88,2019-09-03,0.99,1,0
650825,Fully furnished apartment in Valby,136212,Sof,,Valby,55.66745,12.50377,Private room,272,2,145,2019-12-20,1.83,1,0
653083,Family friendly central CITY house w. small garden,1496835,Erland & Eve,,Frederiksberg,55.68293,12.5475,Entire home/apt,1222,2,50,2019-08-17,0.63,1,17
653875,Peaceful & yet close to everything,3288947,Helle,,Amager st,55.64783,12.62039,Entire home/apt,699,6,60,2019-10-30,0.67,1,185
655146,Charming 4 room Frederiksberg flat,3297383,Inge,,Frederiksberg,55.68432,12.53068,Entire home/apt,849,6,37,2020-02-23,0.41,1,83
656319,A true Copenhagen Apartment,1517376,Lene,,Amager Vest,55.66619,12.59797,Private room,401,3,22,2019-05-13,0.24,2,0
656475,Large & light flat in central Cph,896126,Rebecca,,Nrrebro,55.68719,12.55074,Entire home/apt,903,4,29,2019-12-29,0.35,1,7
656912,Perfect 3 bedroom apt. and location,3309689,Tenna,,Frederiksberg,55.69349,12.53372,Entire home/apt,998,3,65,2020-02-23,0.72,1,299
657356,Beautiful area - Great fun,3313303,Karina,,Vesterbro-Kongens Enghave,55.67273,12.55188,Private room,509,1,235,2020-02-14,3.83,5,351
658225,Room with a View over the Lakes,3318478,Salih,,Nrrebro,55.68935,12.56445,Private room,502,1,299,2020-02-02,3.35,2,60
662108,♡Bright and cozy - 3 bedrooms♡,3342576,Ditte & Erik,,Nrrebro,55.70055,12.55064,Entire home/apt,998,4,21,2019-07-22,0.29,1,25
663246,Central Copenhagen Top floor 105m2 ,3348555,Henrik,,Nrrebro,55.69872,12.55165,Entire home/apt,835,2,92,2020-02-23,1.02,1,80
663859,2 joined rooms near central station,3352566,Maria Bahia,,Frederiksberg,55.67396,12.55361,Private room,502,1,46,2018-08-20,0.65,1,0
663908,Enjoy CPH -  living on a Houseboat,3352581,Birgit,,Amager Vest,55.64166,12.55479,Entire home/apt,1161,3,144,2019-08-29,1.60,1,120
